subject,regime,channel,perplexity_real,perplexity_aaft,delta
20,rest,O2,3.876191271488494,3.788632352482337,-0.08755891900615698
20,rest,Fz,4.1885239739874605,4.130829595242258,-0.05769437874520289
20,rest,Cz,4.22960156242431,4.051765487382751,-0.17783607504155974
20,rest,Pz,4.342140965383265,4.206528132807759,-0.13561283257550638
20,arithmetic,Fp1,5.796372552371399,5.036651610501771,-0.7597209418696282
20,arithmetic,Fp2,4.122575078789719,3.585284771708037,-0.5372903070816819
20,arithmetic,F3,5.296794290042855,4.900070949652186,-0.39672334039066914
20,arithmetic,F4,5.000533301483575,4.982616880521927,-0.01791642096164825
20,arithmetic,F7,5.691277919733357,4.90877185433195,-0.7825060654014075
20,arithmetic,F8,5.19618117359165,4.716939224504145,-0.4792419490875046
20,arithmetic,T3,3.822716259443801,3.8604122976303503,0.03769603818654943
20,arithmetic,T4,4.622246565655403,4.433922949451524,-0.1883236162038786
20,arithmetic,C3,4.49309906632226,4.940377403102151,0.44727833677989093
20,arithmetic,C4,5.085683930209032,4.701649790804449,-0.38403413940458275
20,arithmetic,T5,4.404817813311447,4.530576321850834,0.12575850853938686
20,arithmetic,T6,4.681157103932331,4.715695498923342,0.03453839499101097
20,arithmetic,P3,4.804328440807651,5.091118168870164,0.2867897280625131
20,arithmetic,P4,4.571182805091278,4.8537973306615845,0.2826145255703061
20,arithmetic,O1,4.798780601451655,5.035556295617025,0.23677569416536937
20,arithmetic,O2,4.586559983421272,4.241293724734249,-0.34526625868702254
20,arithmetic,Fz,5.213874864232047,4.883722612645253,-0.33015225158679407
20,arithmetic,Cz,4.635362976004124,4.461850553268036,-0.17351242273608847
20,arithmetic,Pz,5.817946323518134,5.09480538992722,-0.7231409335909138
21,rest,Fp1,3.710832205377306,3.933092814298431,0.22226060892112498
21,rest,Fp2,3.523756145080561,3.709087103984766,0.18533095890420492
21,rest,F3,4.017494102664271,4.097637113314654,0.08014301065038332
21,rest,F4,4.119240638966032,4.241735668344894,0.1224950293788627
21,rest,F7,4.0472284563455085,4.399544598056696,0.35231614171118775
21,rest,F8,3.9140191623067366,4.145981135271275,0.23196197296453835
21,rest,T3,4.0407735977363695,4.185953635497694,0.1451800377613246
21,rest,T4,3.973205290841847,4.0654349493691,0.09222965852725329
21,rest,C3,4.019214053365904,4.211854915676673,0.1926408623107685
21,rest,C4,4.093820830704115,4.132400592858337,0.038579762154221875
21,rest,T5,4.082270842459189,4.368898173897144,0.2866273314379555
21,rest,T6,4.14916197589821,4.353230699512571,0.20406872361436168
21,rest,P3,3.921335240521212,4.207609684745106,0.2862744442238938
21,rest,P4,4.04487956615729,4.18538135634419,0.14050179018690034
21,rest,O1,3.954687404841206,4.050969404944702,0.09628200010349586
21,rest,O2,3.815462186167121,4.084164176577454,0.2687019904103334
21,rest,Fz,3.965391643528097,4.357397805540302,0.39200616201220484
21,rest,Cz,4.147289034172605,4.43825696780806,0.29096793363545537
21,rest,Pz,4.108606148432716,4.332155923099797,0.22354977466708092
21,arithmetic,Fp1,4.227673072075309,4.449245394721551,0.22157232264624227
21,arithmetic,Fp2,3.974631143029073,4.463042126362484,0.4884109833334107
21,arithmetic,F3,4.616235717489803,4.725210677032888,0.10897495954308489
21,arithmetic,F4,5.096497290231454,5.459736622784358,0.3632393325529035
21,arithmetic,F7,4.132332177473412,4.414199769938237,0.28186759246482485
21,arithmetic,F8,4.267714929641151,4.829258152650257,0.5615432230091058
21,arithmetic,T3,5.059437713835877,4.82438289354845,-0.2350548202874263
21,arithmetic,T4,5.347761273638958,5.036764133234012,-0.31099714040494586
21,arithmetic,C3,5.152552826922635,5.136829230400775,-0.01572359652185984
21,arithmetic,C4,4.955389498484766,4.819044485159541,-0.13634501332522486
21,arithmetic,T5,4.808386179649645,5.014512868084627,0.20612668843498216
21,arithmetic,T6,5.19551871879271,5.020086455016314,-0.1754322637763961
21,arithmetic,P3,4.524276607623504,5.042593113184886,0.5183165055613816
21,arithmetic,P4,4.947489325932322,4.994369718730352,0.04688039279803036
21,arithmetic,O1,4.196654749827138,4.773396895815387,0.5767421459882494
21,arithmetic,O2,4.510042890467751,4.5950481163160894,0.08500522584833803
21,arithmetic,Fz,4.615288982024033,4.854113960072628,0.23882497804859515
21,arithmetic,Cz,5.569313440419879,4.999804828293291,-0.5695086121265884
21,arithmetic,Pz,5.358815261845541,4.965807240212097,-0.3930080216334435
22,rest,Fp1,4.624438606840477,4.564549021319627,-0.059889585520849664
22,rest,Fp2,4.710169081199916,4.570948646456256,-0.13922043474365964
22,rest,F3,4.4978811371518335,4.538600246034848,0.040719108883014776
22,rest,F4,4.152338475890132,4.088516985035679,-0.06382149085445299
22,rest,F7,4.409001852865991,4.409805595181161,0.0008037423151696643
22,rest,F8,5.11023150920156,4.665321030427884,-0.44491047877367595
22,rest,T3,4.400238168076955,4.384527562560956,-0.015710605515998566
22,rest,T4,3.433193213208619,3.6063205796082345,0.17312736639961557
22,rest,C3,4.249724587903553,4.299228069777521,0.049503481873967914
22,rest,C4,4.374261731712418,4.3129865882916825,-0.06127514342073592
22,rest,T5,4.362191914945204,4.411287189216174,0.049095274270969824
22,rest,T6,4.290291271666734,4.102791188914802,-0.18750008275193242
22,rest,P3,4.3156750482985045,4.173500797022818,-0.14217425127568628
22,rest,P4,4.224519803308371,4.00958651855133,-0.21493328475704043
22,rest,O1,3.6672458807547823,3.6810752555566695,0.013829374801887173
22,rest,O2,3.687455268840481,3.755129731100682,0.06767446226020102
22,rest,Fz,4.315693820059244,4.399567309665892,0.0838734896066482
22,rest,Cz,4.437901414106418,4.379175992615261,-0.05872542149115656
22,rest,Pz,4.180476288325568,3.94079115107986,-0.23968513724570828
22,arithmetic,Fp1,4.384170464086736,4.066480169820911,-0.31769029426582485
22,arithmetic,Fp2,4.662077273859502,4.228910811247134,-0.4331664626123679
22,arithmetic,F3,4.886278325451123,4.598108550884833,-0.2881697745662901
22,arithmetic,F4,5.325476046209899,4.427608813196458,-0.8978672330134412
22,arithmetic,F7,4.186297605037725,4.108168168772263,-0.07812943626546254
22,arithmetic,F8,5.07948888763338,4.75329834546468,-0.3261905421686997
22,arithmetic,T3,4.82763079724514,4.963577755108021,0.13594695786288113
22,arithmetic,T4,4.687356118098436,5.3754762462278025,0.6881201281293663
22,arithmetic,C3,5.292146994225879,5.110173867620456,-0.1819731266054232
22,arithmetic,C4,5.299539642685217,4.850282995341865,-0.44925664734335236
22,arithmetic,T5,5.581045478071219,5.153366852597313,-0.4276786254739058
22,arithmetic,T6,5.265736612922573,4.863285915854704,-0.4024506970678683
22,arithmetic,P3,5.070261291651289,4.455565805564686,-0.6146954860866032
22,arithmetic,P4,5.379411215868911,4.696043593028746,-0.6833676228401657
22,arithmetic,O1,5.292372651260987,5.213618277488716,-0.0787543737722709
22,arithmetic,O2,4.429208991770461,4.6163879191226815,0.1871789273522202
22,arithmetic,Fz,4.6059627675579655,4.674087059735595,0.06812429217762972
22,arithmetic,Cz,4.745666568227908,4.616282905744348,-0.12938366248356026
22,arithmetic,Pz,5.032784751135897,5.043115697696959,0.010330946561062149
23,rest,Fp1,3.582546586448658,3.5045952945217507,-0.0779512919269072
23,rest,Fp2,3.9743676505727694,3.753604871891727,-0.22076277868104244
23,rest,F3,3.973251151281308,3.962493619215514,-0.010757532065793995
23,rest,F4,3.8254854165979104,3.899664639725326,0.07417922312741565
23,rest,F7,3.6873380679888026,3.685186603643223,-0.002151464345579779
23,rest,F8,3.691830475548343,3.817956748828082,0.12612627327973902
23,rest,T3,3.993289649194644,3.987780997118304,-0.005508652076340326
23,rest,T4,4.734147866714026,4.690950693672817,-0.04319717304120907
23,rest,C3,3.802694146520481,3.84386940166214,0.04117525514165932
23,rest,C4,3.952790751154733,4.066731909847362,0.11394115869262889
23,rest,T5,3.781908423182206,3.895163172869669,0.11325474968746274
23,rest,T6,3.752745421399715,3.677991259263956,-0.07475416213575903
23,rest,P3,3.705188851891462,3.576068037189351,-0.129120814702111
23,rest,P4,3.604799394826648,3.680169746591113,0.07537035176446505
23,rest,O1,3.368140800609864,3.345689990931532,-0.022450809678332018
23,rest,O2,3.274672514536774,3.3756476307533605,0.10097511621658661
23,rest,Fz,3.856643647009932,3.8245258658982704,-0.032117781111661525
23,rest,Cz,3.856540690739541,3.883619128346492,0.027078437606951056
23,rest,Pz,3.654014100015719,3.624524880159863,-0.029489219855856064
23,arithmetic,Fp1,3.879152993129845,3.905963912549625,0.026810919419780088
23,arithmetic,Fp2,4.84919844078067,4.225967673443038,-0.623230767337632
23,arithmetic,F3,4.250509235929584,4.25839499475736,0.007885758827775646
23,arithmetic,F4,4.248248523176244,4.379667566933361,0.13141904375711722
23,arithmetic,F7,4.374389507523755,4.462177932500006,0.08778842497625039
23,arithmetic,F8,4.798251907621234,4.209429027083861,-0.5888228805373732
23,arithmetic,T3,4.400670132160783,4.345239240427088,-0.05543089173369431
23,arithmetic,T4,5.213589151319371,5.29410121434484,0.08051206302546898
23,arithmetic,C3,4.759450686748462,4.331859210351233,-0.42759147639722883
23,arithmetic,C4,4.24852553379671,4.24498550692354,-0.003540026873169566
23,arithmetic,T5,4.413208578115462,4.556304006041636,0.14309542792617425
23,arithmetic,T6,4.679823692034955,4.757697745128298,0.07787405309334261
23,arithmetic,P3,4.185740658514307,4.406175901232315,0.22043524271800763
23,arithmetic,P4,3.855985272943085,4.341738695224144,0.48575342228105933
23,arithmetic,O1,3.469257087372534,4.168020530472554,0.6987634431000203
23,arithmetic,O2,3.3251941124706224,3.954263730530546,0.6290696180599236
23,arithmetic,Fz,4.594240491128334,4.426404126126005,-0.16783636500232824
23,arithmetic,Cz,4.309258701614101,4.320304342349222,0.011045640735121154
23,arithmetic,Pz,4.1237257779490415,4.513699736750092,0.38997395880105046
24,rest,Fp1,3.856050585076945,3.9193251111071,0.06327452603015526
24,rest,Fp2,3.9119560913969855,4.091635937903496,0.1796798465065108
24,rest,F3,4.411958691769225,4.675039881708756,0.26308118993953045
24,rest,F4,3.9183945463498335,4.126976047351692,0.2085815010018588
24,rest,F7,3.7361939506798336,3.8200873506031634,0.08389339992332978
24,rest,F8,3.783181549181837,3.8969586860466174,0.11377713686478064
24,rest,T3,4.0580610301633655,4.157943109493888,0.09988207933052262
24,rest,T4,3.799643473465959,4.02514634167403,0.22550286820807086
24,rest,C3,3.963680308207799,4.249912039470454,0.2862317312626548
24,rest,C4,3.781585515680281,4.196355324940432,0.4147698092601515
24,rest,T5,3.984773751632471,4.445367672481662,0.4605939208491914
24,rest,T6,4.291996049298529,4.530161629857799,0.2381655805592704
24,rest,P3,3.791215602179759,4.053730106555539,0.26251450437578017
24,rest,P4,3.768623260503299,4.07353445331301,0.3049111928097106
24,rest,O1,3.8153721173780575,4.077494106850822,0.26212198947276466
24,rest,O2,3.568025801653328,3.8993604374782818,0.3313346358249536
24,rest,Fz,4.391922734753671,4.470457447235921,0.07853471248224952
24,rest,Cz,3.853266627423608,4.232174043891208,0.37890741646759984
24,rest,Pz,3.795192356688129,4.028963218512418,0.23377086182428908
24,arithmetic,Fp1,3.406216931564228,4.329502396741132,0.923285465176904
24,arithmetic,Fp2,4.706292639988376,4.971569752537458,0.2652771125490814
24,arithmetic,F3,4.907347277825931,4.989045147263816,0.08169786943788537
24,arithmetic,F4,4.997753469117055,4.9730059014597465,-0.024747567657308345
24,arithmetic,F7,4.368678396552471,4.673769154229388,0.3050907576769175
24,arithmetic,F8,3.744477552195381,4.08035994322503,0.33588239102964934
24,arithmetic,T3,5.48485004143631,5.102014163531951,-0.382835877904359
24,arithmetic,T4,3.785675988820799,4.266207555478375,0.480531566657576
24,arithmetic,C3,4.926310283252681,5.025607550540593,0.09929726728791177
24,arithmetic,C4,4.754331386497231,5.2992873454143785,0.5449559589171473
24,arithmetic,T5,5.510953891718877,5.908318728894196,0.3973648371753189
24,arithmetic,T6,4.68895026177414,4.7454434209560015,0.05649315918186115
24,arithmetic,P3,4.93240020643466,5.515629112492482,0.5832289060578217
24,arithmetic,P4,4.74784535363111,4.810537167686279,0.0626918140551691
24,arithmetic,O1,4.780939763038338,5.270732752875399,0.48979298983706077
24,arithmetic,O2,4.303279346471132,4.972983907273338,0.6697045608022067
24,arithmetic,Fz,5.002163229247613,4.967677259104879,-0.034485970142734246
24,arithmetic,Cz,4.66802303528254,4.850197573226878,0.1821745379443378
24,arithmetic,Pz,4.555720384998563,5.023995736854864,0.46827535185630076
25,rest,Fp1,2.7794497602577355,2.9060101883214915,0.126560428063756
25,rest,Fp2,2.6721950423849203,2.738086634526495,0.06589159214157458
25,rest,F3,3.636030850398708,3.640782893808131,0.0047520434094225905
25,rest,F4,3.602825505973858,3.6731433774104,0.07031787143654178
25,rest,F7,3.7762695308141434,3.892986443181943,0.1167169123677998
25,rest,F8,3.6225262752667855,3.5904808793153618,-0.03204539595142375
25,rest,T3,3.8032922865598886,3.8528874025491993,0.049595115989310656
25,rest,T4,3.89522134138005,3.8073108435629504,-0.08791049781709948
25,rest,C3,3.5217688501123945,3.566381409947324,0.0446125598349294
25,rest,C4,3.421773891952812,3.4433519090615525,0.02157801710874052
25,rest,T5,3.732506619960883,3.739965196530175,0.0074585765692920525
25,rest,T6,3.6774295863041218,3.722974568779445,0.04554498247532335
25,rest,P3,3.325182450495209,3.332595375702564,0.007412925207355148
25,rest,P4,3.317597823668681,3.3102320000524217,-0.007365823616259259
25,rest,O1,3.728178727471249,3.670201550772332,-0.057977176698917
25,rest,O2,3.525801782408094,3.5528615415594755,0.0270597591513817
25,rest,Fz,3.6114775947448408,3.655550205343797,0.044072610598956174
25,rest,Cz,3.396854402732559,3.449364959538193,0.05251055680563388
25,rest,Pz,3.380360634178325,3.304378368924142,-0.07598226525418283
25,arithmetic,Fp1,2.934500207513536,3.5254155022527263,0.5909152947391902
25,arithmetic,Fp2,3.1559103800098915,3.291881234265,0.13597085425510835
25,arithmetic,F3,4.187013899647448,4.1784289646748665,-0.008584934972581948
25,arithmetic,F4,3.918420985183397,4.014926332747773,0.09650534756437645
25,arithmetic,F7,4.165858374446207,4.719023824423123,0.5531654499769152
25,arithmetic,F8,4.202030325579797,3.889837177041536,-0.3121931485382605
25,arithmetic,T3,4.579582400719395,4.597981023563317,0.018398622843922574
25,arithmetic,T4,5.407058192387462,4.857737634602762,-0.5493205577847
25,arithmetic,C3,4.050706634076111,3.954337255797201,-0.09636937827890968
25,arithmetic,C4,3.899704604071893,4.170156246424368,0.27045164235247565
25,arithmetic,T5,4.523249187788162,4.034347621894652,-0.4889015658935101
25,arithmetic,T6,4.227940833861993,4.013015801516983,-0.21492503234501026
25,arithmetic,P3,4.245936491018139,3.795027787295015,-0.4509087037231243
25,arithmetic,P4,4.368375131955232,3.670575778714112,-0.6977993532411202
25,arithmetic,O1,4.06531452092465,4.235499095222387,0.17018457429773726
25,arithmetic,O2,3.7152384168014616,4.070792387065474,0.35555397026401225
25,arithmetic,Fz,3.951890396618045,3.7913745024063714,-0.16051589421167378
25,arithmetic,Cz,3.7449180522399432,4.046709118987618,0.30179106674767464
25,arithmetic,Pz,4.016380092221494,3.971483948736006,-0.04489614348548843
26,rest,Fp1,3.5840855238884006,3.6105329047579855,0.02644738086958487
26,rest,Fp2,3.378026270633228,3.880717532048635,0.5026912614154071
26,rest,F3,3.7562636507891582,3.841053781527482,0.08479013073832364
26,rest,F4,3.918592324439647,3.878260174412547,-0.04033215002709989
26,rest,F7,3.914439565338176,3.678906352919385,-0.23553321241879122
26,rest,F8,3.59354348932211,3.558141447541609,-0.03540204178050077
26,rest,T3,3.9357717596396298,3.951982675791276,0.01621091615164616
26,rest,T4,3.8070816004604726,3.8880990931092216,0.08101749264874902
26,rest,C3,3.749049665079904,3.721837665599381,-0.027211999480523108
26,rest,C4,3.65998309254688,3.724654929217607,0.06467183667072707
26,rest,T5,3.7694151707599817,3.703354342563753,-0.06606082819622872
26,rest,T6,3.799961510909577,3.809325125999992,0.009363615090415056
26,rest,P3,3.6026093408213185,3.625542855010672,0.02293351418935341
26,rest,P4,3.5584278025757663,3.666289472523445,0.10786166994767887
26,rest,O1,3.4265751821884773,3.532568584182224,0.10599340199374652
26,rest,O2,3.441451959654579,3.443692294988025,0.0022403353334459197
26,rest,Fz,3.705420518692709,3.771451849866833,0.06603133117412385
26,rest,Cz,3.679982285415616,3.780769136417336,0.10078685100172002
26,rest,Pz,3.5755368441657454,3.715682683467332,0.14014583930158686
26,arithmetic,Fp1,3.89329840302982,3.817853470974104,-0.07544493205571579
26,arithmetic,Fp2,3.157555147082019,3.8972070222425104,0.7396518751604915
26,arithmetic,F3,4.071112921618286,4.138384742076575,0.06727182045828872
26,arithmetic,F4,4.4023303098565725,4.322815403818357,-0.07951490603821565
26,arithmetic,F7,3.5057172916724904,3.791434115395475,0.2857168237229848
26,arithmetic,F8,3.4312917885822265,3.670399799431439,0.23910801084921252
26,arithmetic,T3,4.619334884925169,4.34605945371856,-0.273275431206609
26,arithmetic,T4,4.393127079861848,4.089209679746985,-0.30391740011486235
26,arithmetic,C3,3.856659599494588,3.913863950674891,0.05720435118030309
26,arithmetic,C4,3.61982518283978,3.925871075443974,0.30604589260419424
26,arithmetic,T5,4.234781025141427,4.311478417370774,0.07669739222934702
26,arithmetic,T6,4.342714154707668,4.381975921617927,0.03926176691025862
26,arithmetic,P3,4.340770336132308,4.03632165598892,-0.30444868014338766
26,arithmetic,P4,4.424682853593712,4.6150888494163125,0.19040599582260054
26,arithmetic,O1,3.8261120740270624,3.8163769286501465,-0.009735145376915888
26,arithmetic,O2,4.121225947130967,3.889463195599607,-0.2317627515313605
26,arithmetic,Fz,3.864226608194776,3.940599346321741,0.07637273812696499
26,arithmetic,Cz,4.146737467676582,4.121112110483013,-0.025625357193568732
26,arithmetic,Pz,4.317928724864185,4.361829815387735,0.0439010905235504
27,rest,Fp1,3.8716211488448,4.068011406275036,0.1963902574302363
27,rest,Fp2,5.187679291341989,5.133371401828946,-0.05430788951304333
27,rest,F3,3.9171303973056015,4.118665742157478,0.20153534485187619
27,rest,F4,4.288814459683914,4.346860706665507,0.05804624698159255
27,rest,F7,4.094474560016549,4.295891212446819,0.20141665243027074
27,rest,F8,5.3907001552680525,5.163489488362762,-0.22721066690529046
27,rest,T3,4.165380748955919,4.3020272530052575,0.1366465040493381
27,rest,T4,4.640896350962138,4.786399328794167,0.14550297783202915
27,rest,C3,4.046274296749225,4.133868067420296,0.08759377067107099
27,rest,C4,4.317187282561986,4.403163350299154,0.08597606773716837
27,rest,T5,4.157556274479974,4.431547562898937,0.27399128841896303
27,rest,T6,4.154149319268648,4.375970740363699,0.22182142109505065
27,rest,P3,4.051957775640699,4.223449948780702,0.17149217314000254
27,rest,P4,4.177947058526117,4.355382532855993,0.17743547432987583
27,rest,O1,3.9090002433330326,3.855277945822618,-0.053722297510414574
27,rest,O2,3.7545250533106738,3.8671956645636216,0.11267061125294786
27,rest,Fz,3.991895715841409,4.091687106423616,0.0997913905822072
27,rest,Cz,4.208806101932433,4.349725190116796,0.14091908818436316
27,rest,Pz,4.07286442551295,4.269965214092433,0.19710078857948243
27,arithmetic,Fp1,5.436237328189667,4.884458379828004,-0.5517789483616626
27,arithmetic,Fp2,5.940891981148165,6.045140901413369,0.10424892026520372
27,arithmetic,F3,5.401150158874988,4.330458642906841,-1.0706915159681474
27,arithmetic,F4,5.122327302975135,4.546622990270916,-0.575704312704219
27,arithmetic,F7,6.171897278342976,5.325021652418657,-0.8468756259243184
27,arithmetic,F8,7.205247210037575,6.138627593829546,-1.0666196162080288
27,arithmetic,T3,6.065005924377392,4.992728090981307,-1.0722778333960843
27,arithmetic,T4,8.025284389932532,6.093289429913597,-1.931994960018935
27,arithmetic,C3,4.943019609477881,4.444202643638426,-0.49881696583945523
27,arithmetic,C4,5.822460708388025,4.555979585202435,-1.2664811231855904
27,arithmetic,T5,4.47054837304916,4.875071298908996,0.40452292585983596
27,arithmetic,T6,5.026496999330086,4.715798137362518,-0.3106988619675679
27,arithmetic,P3,5.116044422259358,4.446131578092654,-0.6699128441667037
27,arithmetic,P4,4.5263184761562405,4.870500621217986,0.3441821450617457
27,arithmetic,O1,5.029505878570142,5.1750430597617125,0.14553718119157022
27,arithmetic,O2,5.14221112621435,4.757040319116281,-0.38517080709806883
27,arithmetic,Fz,5.206087331492112,4.194960685744133,-1.0111266457479795
27,arithmetic,Cz,4.53579798716676,4.557973820137672,0.022175832970911635
27,arithmetic,Pz,5.09353220255977,4.562204748942172,-0.5313274536175978
28,rest,Fp1,4.124585250386495,4.09818768446905,-0.026397565917445576
28,rest,Fp2,4.406944012727974,4.212698784959381,-0.19424522776859376
28,rest,F3,4.200889481181461,3.989240535831617,-0.21164894534984402
28,rest,F4,4.53092878580262,4.218808726612015,-0.3121200591906046
28,rest,F7,4.03067294849626,4.156748143904845,0.12607519540858458
28,rest,F8,4.200283105917996,4.236780710476266,0.03649760455826989
28,rest,T3,4.24556220954713,4.254570144609943,0.0090079350628125
28,rest,T4,4.048075186533642,4.206305628655155,0.15823044212151327
28,rest,C3,4.600883289204845,4.443809244520281,-0.15707404468456332
28,rest,C4,4.445931127497343,4.302143302485082,-0.14378782501226084
28,rest,T5,4.51218223927142,4.429425079217202,-0.08275716005421785
28,rest,T6,4.054390802793049,3.8602930618425546,-0.19409774095049404
28,rest,P3,4.245721144751438,4.231268526951814,-0.014452617799624257
28,rest,P4,4.192826762515051,4.182753561105149,-0.01007320140990231
28,rest,O1,4.046240864575282,4.082331832246318,0.03609096767103637
28,rest,O2,3.8559315294626906,3.80841084925099,-0.04752068021170075
28,rest,Fz,4.091039220632581,4.014385974857839,-0.0766532457747422
28,rest,Cz,4.495253223927798,4.395816369758128,-0.09943685416966996
28,rest,Pz,4.065722459660906,4.173380158111256,0.10765769845035056
28,arithmetic,Fp1,6.332263807257981,5.093356631450126,-1.2389071758078547
28,arithmetic,Fp2,4.434012251967707,4.798488281887944,0.36447602992023675
28,arithmetic,F3,4.520140005463486,4.656201131808975,0.1360611263454885
28,arithmetic,F4,4.229537775133473,4.703037033478325,0.4734992583448525
28,arithmetic,F7,5.660892585917729,5.73015420197965,0.0692616160619206
28,arithmetic,F8,4.534253174679529,5.075520346820227,0.5412671721406976
28,arithmetic,T3,4.687379838973645,5.1271553932524645,0.4397755542788193
28,arithmetic,T4,5.080822882265742,4.835116440774749,-0.2457064414909924
28,arithmetic,C3,5.626602321043533,4.83765989862012,-0.7889424224234132
28,arithmetic,C4,5.431310302050715,4.945070808724752,-0.4862394933259626
28,arithmetic,T5,5.309359068962713,5.112498166204995,-0.1968609027577175
28,arithmetic,T6,5.922718970072927,5.542029647167962,-0.3806893229049644
28,arithmetic,P3,5.30380055598752,5.108674287129323,-0.19512626885819717
28,arithmetic,P4,4.77133348006401,4.951658625410153,0.18032514534614297
28,arithmetic,O1,4.864373468999941,5.093975869167196,0.22960240016725564
28,arithmetic,O2,4.42929297687256,4.6893300759099565,0.2600370990373966
28,arithmetic,Fz,4.38286035671407,4.965655816531379,0.5827954598173095
28,arithmetic,Cz,4.84621270672083,4.953060007027902,0.10684730030707179
28,arithmetic,Pz,5.128398140148144,4.669761720703726,-0.45863641944441813
29,rest,Fp1,3.8907189404825218,3.817003514409864,-0.07371542607265757
29,rest,Fp2,3.890815995876215,4.021113554421958,0.13029755854574265
29,rest,F3,4.093355631630885,4.018448299585956,-0.07490733204492894
29,rest,F4,4.201296714939948,4.23132333757618,0.030026622636231792
29,rest,F7,4.161088542134395,4.084833414473887,-0.07625512766050768
29,rest,F8,4.366052408701335,4.254956289207721,-0.11109611949361398
29,rest,T3,4.30883153245901,4.03252109914192,-0.27631043331709026
29,rest,T4,4.383444998707464,4.159047510858686,-0.224397487848778
29,rest,C3,4.267234230942635,4.155183619569557,-0.11205061137307837
29,rest,C4,4.245663152755533,4.2138518691117,-0.03181128364383312
29,rest,T5,3.975499459369799,4.121083028088173,0.14558356871837397
29,rest,T6,3.764613269535572,3.748230357215394,-0.016382912320177745
29,rest,P3,3.792169951657864,3.769856679126633,-0.022313272531230943
29,rest,P4,3.6295682434915593,3.610869558938377,-0.018698684553182243
29,rest,O1,3.3699046788536804,3.55867215105164,0.18876747219795975
29,rest,O2,3.2736251372804577,3.475973649769083,0.2023485124886255
29,rest,Fz,4.145295150515042,4.114731335184675,-0.03056381533036756
29,rest,Cz,4.181011953898092,4.106347852401609,-0.07466410149648262
29,rest,Pz,3.674419879325174,3.630209603558419,-0.04421027576675485
29,arithmetic,Fp1,4.729342125002508,5.145414192124469,0.4160720671219611
29,arithmetic,Fp2,4.951482215249778,5.246346774864106,0.2948645596143278
29,arithmetic,F3,4.742663461040536,5.169191813681049,0.4265283526405135
29,arithmetic,F4,5.336504560902621,5.008311883262541,-0.32819267764007964
29,arithmetic,F7,4.8575274485109725,4.981584619761934,0.1240571712509615
29,arithmetic,F8,4.723839625112788,5.063764674259908,0.3399250491471202
29,arithmetic,T3,4.703961953014705,4.834613306948519,0.1306513539338141
29,arithmetic,T4,5.100326004452734,5.132639215586063,0.032313211133328856
29,arithmetic,C3,4.614158885288441,4.805892317505943,0.19173343221750194
29,arithmetic,C4,4.456100370180601,4.916119407907323,0.46001903772672215
29,arithmetic,T5,5.118882703627184,4.779676943832602,-0.33920575979458256
29,arithmetic,T6,4.499492105659424,4.521914802601161,0.02242269694173693
29,arithmetic,P3,4.514041236051913,4.448480770929468,-0.06556046512244507
29,arithmetic,P4,4.010015093035593,4.139769019600931,0.12975392656533824
29,arithmetic,O1,3.828927345997566,4.103809458733309,0.27488211273574326
29,arithmetic,O2,4.12238736580179,3.854306888114936,-0.2680804776868544
29,arithmetic,Fz,4.570550212999335,5.19821018116958,0.6276599681702448
29,arithmetic,Cz,4.84047490859038,4.801627369914097,-0.03884753867628277
29,arithmetic,Pz,4.026015360341448,4.219735172665311,0.19371981232386304
30,rest,Fp1,4.584723028498541,4.499696023301911,-0.08502700519662998
30,rest,Fp2,4.663738416274404,4.776486183484722,0.1127477672103181
30,rest,F3,4.419163544341822,4.520689926610023,0.10152638226820176
30,rest,F4,4.442808969903162,4.432334033926097,-0.010474935977065059
30,rest,F7,4.345063483240226,4.30184426949198,-0.04321921374824633
30,rest,F8,4.064432095545488,4.189216457353132,0.1247843618076443
30,rest,T3,4.660178403017142,4.424771709867663,-0.23540669314947849
30,rest,T4,4.109774210282914,4.092468406020206,-0.017305804262707447
30,rest,C3,4.075833857835533,4.1328947479843325,0.05706089014879989
30,rest,C4,3.9733347870866766,4.175719625869376,0.2023848387826992
30,rest,T5,4.381562795301663,4.25797641180729,-0.12358638349437356
30,rest,T6,4.736056139273014,4.784304055407215,0.04824791613420132
30,rest,P3,3.881798042597101,3.966711730528489,0.0849136879313881
30,rest,P4,3.65201171196839,3.682784507799024,0.03077279583063408
30,rest,O1,3.7912729599956014,3.729512539834264,-0.061760420161337315
30,rest,O2,3.648541868457205,3.693206932004016,0.0446650635468111
30,rest,Fz,4.300371646619082,4.494153710383963,0.19378206376488105
30,rest,Cz,4.40559716980802,4.2930413874512245,-0.11255578235679575
30,rest,Pz,3.7653118789676143,3.734163010517931,-0.03114886844968323
30,arithmetic,Fp1,3.874634440017707,3.198671513739332,-0.6759629262783751
30,arithmetic,Fp2,3.734239355446479,3.491487306886006,-0.24275204856047283
30,arithmetic,F3,5.035349602907203,4.318633294873371,-0.7167163080338321
30,arithmetic,F4,4.477594725793248,4.377486447654962,-0.10010827813828538
30,arithmetic,F7,3.97055221031018,3.4450938780689104,-0.5254583322412696
30,arithmetic,F8,3.6465826647100807,3.4777537994860896,-0.1688288652239911
30,arithmetic,T3,4.642561460888955,4.612818996130468,-0.029742464758487408
30,arithmetic,T4,5.242348125160819,4.529229871118872,-0.7131182540419472
