subject,regime,channel,condition,rep,K,sfreq,n_samples,val_loss,perplexity,wall_seconds
31,arithmetic,P4,real,0,7,100.0,6200,1.499312002318537,4.478606739088593,39.803149700164795
31,arithmetic,O1,real,0,7,100.0,6200,1.6081650590649523,4.993639781825538,40.07199144363403
31,arithmetic,O2,real,0,7,100.0,6200,1.5246811890018577,4.5936788205001715,39.56509518623352
31,arithmetic,Fz,real,0,7,100.0,6200,1.4896378242576052,4.4354888016145875,39.77716302871704
31,arithmetic,Cz,real,0,7,100.0,6200,1.6220111223186289,5.0632629250288295,39.44481015205383
31,arithmetic,Pz,real,0,7,100.0,6200,1.585547719404574,4.881964593100235,39.39283084869385
32,rest,Fp1,real,0,7,100.0,18200,1.3594668975620439,3.894116785194489,116.84984540939331
32,rest,Fp2,real,0,7,100.0,18200,1.3162601521030097,3.729447696702349,130.9327790737152
32,rest,F3,real,0,7,100.0,18200,1.3208770704296298,3.7467060616957335,132.900164604187
32,rest,F4,real,0,7,100.0,18200,1.3216431975438911,3.749577614645599,132.328706741333
32,rest,F7,real,0,7,100.0,18200,1.323652472661289,3.7571191215913795,132.6459493637085
32,rest,F8,real,0,7,100.0,18200,1.3031347026130662,3.68081686823937,117.97089314460754
32,rest,T3,real,0,7,100.0,18200,1.281340362146723,3.6014637575655497,116.23556590080261
32,rest,T4,real,0,7,100.0,18200,1.3021918929139302,3.6773481938021413,117.5960054397583
32,rest,C3,real,0,7,100.0,18200,1.3131712280364163,3.7179454898243707,117.0437638759613
32,rest,C4,real,0,7,100.0,18200,1.328829229743631,3.7766192447653255,121.71653437614441
32,rest,T5,real,0,7,100.0,18200,1.3963302639843043,4.040345725717444,131.60222458839417
32,rest,T6,real,0,7,100.0,18200,1.2618234549941236,3.5318557993392266,131.98460054397583
32,rest,P3,real,0,7,100.0,18200,1.3683434739871065,3.9288370811488376,131.6337811946869
32,rest,P4,real,0,7,100.0,18200,1.360634337371363,3.8986655868611018,125.80423259735107
32,rest,O1,real,0,7,100.0,18200,1.586779425946874,4.887981445566425,118.3016152381897
32,rest,O2,real,0,7,100.0,18200,1.5450122046293482,4.6880288423272605,116.97124195098877
32,rest,Fz,real,0,7,100.0,18200,1.3261721982645496,3.766597967867266,116.6007764339447
