regime,prompt,layer,t,F
philosophical,3,2,51,88.03489832724294
philosophical,3,2,52,87.61975811373803
philosophical,3,2,53,87.28501202983242
philosophical,3,2,54,86.95051746983683
philosophical,3,2,55,86.63517195178616
philosophical,3,2,56,86.32591001449093
philosophical,3,2,57,86.0450914444462
philosophical,3,2,58,85.71587273382372
philosophical,3,2,59,85.44183300387475
philosophical,3,2,60,85.1696528773154
philosophical,3,2,61,84.93609594529674
philosophical,3,2,62,84.70581669961253
philosophical,3,2,63,84.49430379559917
philosophical,3,2,64,84.28744334559286
philosophical,3,2,65,84.09256990494266
philosophical,3,2,66,83.88355796567855
philosophical,3,2,67,83.72961745723602
philosophical,3,2,68,83.59107675860005
philosophical,3,2,69,83.44975280761719
philosophical,3,2,70,83.28864534439579
philosophical,3,2,71,83.14304745581842
philosophical,3,2,72,82.9826918571226
philosophical,3,2,73,82.85750333724484
philosophical,3,2,74,82.72225656817037
philosophical,3,2,75,82.61487357847152
philosophical,3,2,76,82.51056597309727
philosophical,3,2,77,82.40162387970955
philosophical,3,2,78,82.29558957007623
philosophical,3,2,79,82.19239610241306
philosophical,3,2,80,82.07896694060295
philosophical,3,2,81,81.99746851767263
philosophical,3,2,82,81.9240018783077
philosophical,3,2,83,81.85436667165449
philosophical,3,2,84,81.7621366439327
philosophical,3,2,85,81.65948707826676
philosophical,3,2,86,81.57615120180192
philosophical,3,2,87,81.4980712398406
philosophical,3,2,88,81.40039776217553
philosophical,3,2,89,81.33409094041393
philosophical,3,2,90,81.28370223506805
philosophical,3,2,91,81.24044209141886
philosophical,3,2,92,81.1951419461158
philosophical,3,2,93,81.13687133789062
philosophical,3,2,94,81.09414672851562
philosophical,3,2,95,81.06655613068611
philosophical,3,2,96,81.00560391333795
philosophical,3,2,97,80.95469665527344
philosophical,3,2,98,80.91236434444305
philosophical,3,2,99,80.85911067839592
philosophical,3,2,100,80.80323914558657
philosophical,3,2,101,80.74056711504537
philosophical,3,2,102,80.66923350672567
philosophical,3,2,103,80.62461163920742
philosophical,3,2,104,80.58836143247542
philosophical,3,2,105,80.56023111651021
philosophical,3,2,106,80.52668860650832
philosophical,3,2,107,80.4862786569903
philosophical,3,2,108,80.474609375
philosophical,3,2,109,80.48122135285408
philosophical,3,2,110,80.47180446501702
philosophical,3,2,111,80.4668428974767
philosophical,3,2,112,80.4618909282069
philosophical,3,2,113,80.43229084630167
philosophical,3,2,114,80.39524521366242
philosophical,3,2,115,80.37232577416205
philosophical,3,2,116,80.35282135009766
philosophical,3,2,117,80.33651339623236
philosophical,3,2,118,80.31224872219947
philosophical,3,2,119,80.30027229555192
philosophical,3,2,120,80.30338238131615
philosophical,3,2,121,80.29337852231917
philosophical,3,2,122,80.28050625708795
philosophical,3,2,123,80.27262460031817
philosophical,3,2,124,80.25065268239668
philosophical,3,2,125,80.21456736903036
philosophical,3,2,126,80.18636986517137
philosophical,3,3,0,131.86782836914062
philosophical,3,3,1,109.6318244934082
philosophical,3,3,2,94.54911804199219
philosophical,3,3,3,109.1176643371582
philosophical,3,3,4,112.64055938720703
philosophical,3,3,5,116.86296717325847
philosophical,3,3,6,114.14975084577289
philosophical,3,3,7,113.66226100921631
philosophical,3,3,8,117.02809227837457
philosophical,3,3,9,118.12472839355469
philosophical,3,3,10,116.82447398792614
philosophical,3,3,11,116.36178716023763
philosophical,3,3,12,115.57623760516827
philosophical,3,3,13,114.6454827444894
philosophical,3,3,14,113.67799580891928
philosophical,3,3,15,112.88442516326904
philosophical,3,3,16,112.22173847871669
philosophical,3,3,17,111.59869045681424
philosophical,3,3,18,111.0067034269634
philosophical,3,3,19,110.53509216308593
philosophical,3,3,20,110.1865703037807
philosophical,3,3,21,109.857045953924
philosophical,3,3,22,109.4586997654127
philosophical,3,3,23,109.11982917785645
philosophical,3,3,24,108.85643981933593
philosophical,3,3,25,108.60694004939153
philosophical,3,3,26,108.39135346589265
philosophical,3,3,27,108.23936435154506
philosophical,3,3,28,108.02394919559873
philosophical,3,3,29,107.82250391642252
philosophical,3,3,30,107.63070407990486
philosophical,3,3,31,106.71587248771421
philosophical,3,3,32,107.25315118605091
philosophical,3,3,33,108.52466287920552
philosophical,3,3,34,106.9409443024666
philosophical,3,3,35,106.17957281297252
philosophical,3,3,36,105.10658657935357
philosophical,3,3,37,105.3715566819714
philosophical,3,3,38,105.21574328022618
philosophical,3,3,39,104.00206535093245
philosophical,3,3,40,103.29403120471585
philosophical,3,3,41,103.3187959732548
philosophical,3,3,42,103.09231616604713
philosophical,3,3,43,103.07540721278036
philosophical,3,3,44,103.21088015648627
philosophical,3,3,45,103.44380655596333
philosophical,3,3,46,103.6403053037582
philosophical,3,3,47,103.78424342986077
philosophical,3,3,48,103.95316290086315
philosophical,3,3,49,104.16345239454701
philosophical,3,3,50,104.24640409408077
philosophical,3,3,51,104.29722250661543
philosophical,3,3,52,104.39937197777533
philosophical,3,3,53,104.58272970876386
philosophical,3,3,54,104.73629686909337
philosophical,3,3,55,104.81643529092112
