step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
234,236770,6063.901883033014,4884.049451772087,1033.8033789861286,0.765,down,248.44121723790323,6063.901883033014,163554.5955141129
235,573,6128.998153194304,4889.07010041575,1034.4563664551445,0.765,down,243.08843501921623,6128.998153194304,159489.95640120967
236,1070,6210.212193642893,4894.324032842777,1035.3997037730226,0.765,down,243.30401266774822,6210.212193642893,156223.2094254032
237,11995,5560.689457062752,4899.876303563454,1036.7277645088711,0.9,hold,251.59545061665196,5560.689457062752,155567.45589717742
238,620,5448.195340064264,4902.652829418493,1035.4301175344663,0.9,hold,243.34786544307585,5448.195340064264,157696.9584173387
239,236761,5460.365569083921,4904.935434065545,1033.8615656135742,0.9,hold,248.82985022760207,5460.365569083921,162340.7908266129
240,107,6215.992821478075,4907.249726294789,1032.325619485582,0.765,down,252.39097349105342,6215.992821478075,167697.20438508064
241,11407,6285.812740202873,4912.680195569408,1033.6110525467116,0.765,down,246.95909266318046,6285.812740202873,166822.9929435484
242,538,6296.412924489668,4918.354296993514,1035.2276218081295,0.765,down,248.98233918220765,6296.412924489668,166246.9906754032
243,236884,6484.3160400390625,4924.025320151934,1036.855244619047,0.765,down,249.5580060405116,6484.3160400390625,169993.2240423387
244,236778,6483.937590568296,4930.419954249832,1039.518819225415,0.765,down,242.73611499417214,6483.937590568296,171229.78679435485
245,578,7179.323868290071,4936.760842561336,1042.112873342034,0.765,down,243.3677791472404,7179.323868290071,173584.05166330645
246,568,7185.483315744707,4945.8769524220215,1049.7356606205144,0.765,down,240.7894990982548,7185.483315744707,175168.5539314516
247,236778,7452.173666677168,4954.944184662196,1057.2173181918815,0.765,down,239.69179165747857,7452.173666677168,176722.4233870968
248,236767,7163.715658864668,4965.013658379997,1066.8861051103563,0.765,down,240.68602235855596,7163.715658864668,177466.07384072582
249,900,7103.127098821825,4973.843786896,1073.7837503054511,0.765,down,240.38705345892137,7103.127098821825,178402.4382560484
250,236743,7144.996837985131,4982.360920143703,1080.0288627539514,0.765,down,238.47413093813003,7144.996837985131,177119.85559475806
251,236770,6366.155513640373,4990.976999497653,1086.4503163532224,0.765,down,236.48529249621976,6366.155513640373,180382.83719758064
252,13365,6478.522606634325,4996.434057093457,1087.7338432828035,0.765,down,244.0820046701739,6478.522606634325,185460.25126008064
253,236778,6339.308211788054,5002.292114601524,1089.5578074517366,0.765,down,246.21676143523186,6339.308211788054,186955.28881048388
254,578,6726.493301883821,5007.555957503833,1090.6294447709727,0.765,down,242.85931888703377,6726.493301883821,187540.8351814516
255,236743,6698.780088363155,5014.296888266107,1093.7777584598746,0.765,down,242.8840573218561,6698.780088363155,188914.84475806452
