step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
232,236767,5636.756060200353,5764.326565754713,1180.4325061904037,0.9,hold,318.62620298324094,5636.756060200353,147418.37046370967
233,1890,5905.084610477571,5763.779052855337,1177.9261866435147,0.9,hold,301.45447909447455,5905.084610477571,149425.99798387097
234,620,6039.976534935736,5764.382922759705,1175.4426980284343,0.9,hold,293.9032961937689,6039.976534935736,146066.4445564516
235,236862,6025.482732957409,5765.555661534923,1173.0762688474842,0.9,hold,295.75735572076616,6025.482732957409,139931.54183467742
236,236770,6006.309814453125,5766.657047430782,1170.7100553411565,0.9,hold,294.4082715434413,6006.309814453125,141728.35534274194
237,236761,6167.7907557333665,5767.66824054058,1168.340868165102,0.9,hold,284.7443089638987,6167.7907557333665,145997.98462701612
238,107,6143.924938571068,5769.349427579205,1166.1710247025235,0.9,hold,278.46797672394786,6143.924938571068,145884.69732862903
239,20416,5276.986182428175,5770.9166891314735,1163.9799279411375,0.9,hold,272.4286396887995,5276.986182428175,147206.97202620967
240,236764,5321.029852098034,5768.858645353542,1161.9881076883119,0.9,hold,282.49936097668063,5321.029852098034,152997.0209173387
241,236743,5443.017684444304,5767.000434593146,1159.9321153515675,0.9,hold,279.3747911760884,5443.017684444304,153847.49647177418
242,236778,5487.100440240675,5765.661662898316,1157.71964613515,0.9,hold,273.8626828347483,5487.100440240675,150835.7993951613
243,808,5555.308243290071,5764.515320418243,1155.4726707412394,0.9,hold,275.19878030592395,5555.308243290071,152222.51915322582
244,236743,5533.629327589466,5763.657914364439,1153.1799260025175,0.9,hold,264.4467105250205,5533.629327589466,149915.9087701613
245,236778,5049.467564736643,5762.719022173521,1150.9175380699853,0.9,hold,241.33725480110414,5049.467564736643,150789.1008064516
246,236884,5208.709118258568,5759.819626005079,1149.472128062022,0.9,hold,248.8937078906644,5208.709118258568,151449.3966733871
247,236767,5125.75392593876,5757.588409374525,1147.6765681412276,0.9,hold,243.94252518684632,5125.75392593876,152236.54813508064
248,1890,5587.642503307712,5755.040689683253,1146.060040416245,0.9,hold,242.31902448592646,5587.642503307712,152932.68724798388
249,236743,5634.895173103579,5754.368407810259,1143.8053981866174,0.9,hold,241.21027066630703,5634.895173103579,152756.9009576613
250,236778,6603.258966261341,5753.890514871431,1141.5404034894225,0.9,hold,245.52104789979995,6603.258966261341,150840.92162298388
251,236767,6680.059337985131,5757.274452924778,1140.5198642635366,0.9,hold,249.64389985607517,6680.059337985131,152972.50428427418
252,1890,7251.730756205897,5760.936297706763,1139.7321611788554,0.765,down,250.09448746711976,7251.730756205897,156958.50277217742
253,620,7273.199561334425,5766.828765922175,1141.3171301416671,0.765,down,253.12599489765782,7273.199561334425,159963.2759576613
254,236862,7500.25038983745,5772.759359604901,1142.967596835333,0.765,down,252.92487027568203,7500.25038983745,157772.46396169355
255,236770,7402.963839623236,5779.533834233263,1145.8223418720663,0.765,down,251.89590466407037,7402.963839623236,158197.4584173387
