data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,30q_readout_raw_data.txt,30q,2D_Block,3000,,116.9525863460769,0.002220286909633367
measured,30q_readout_raw_data.txt,30q,2D_Block,4000,,633.1455047404082,0.004201726242540813
measured,30q_readout_raw_data.txt,30q,2D_Block,5000,,515.614484417359,0.0016781237786974872
measured,30q_readout_raw_data.txt,30q,2D_Block,6000,,384.88726090733115,0.0021152527535953044
measured,30q_readout_raw_data.txt,30q,2D_Block,7000,,395.29132027299204,0.0028606196163604236
measured,30q_readout_raw_data.txt,30q,2D_Block,8000,,544.2441184474295,0.003853848088610173
measured,30q_readout_raw_data.txt,30q,2D_Block,9000,,389.9217517400206,0.001945528476800712
measured,30q_readout_raw_data.txt,30q,2D_Block,10000,,269.0418775784423,0.0033552899073824843
measured,30q_readout_raw_data.txt,30q,2D_Block,15000,,287.4734176142512,0.0005428448284048966
measured,30q_readout_raw_data.txt,30q,2D_Block,20000,,180.4696180335704,0.000907929854956619
measured,30q_readout_raw_data.txt,30q,2D_Block,30000,,134.6127669421232,0.00030347222301193953
measured,30q_readout_raw_data.txt,30q,2D_Block,40000,,154.7622877676196,0.00026572636814971713
measured,32q_readout_raw_data.txt,32q,1D_Snake,500,,280.5824144733875,
measured,32q_readout_raw_data.txt,32q,1D_Snake,1000,,273.14284261793165,0.003925256960864596
measured,32q_readout_raw_data.txt,32q,1D_Snake,2000,,270.0134498213135,0.0016011891058883994
measured,32q_readout_raw_data.txt,32q,1D_Snake,3000,,284.026434383776,0.0010915188076855258
measured,32q_readout_raw_data.txt,32q,1D_Snake,4000,,639.854157759973,0.003610118343297463
measured,32q_readout_raw_data.txt,32q,1D_Snake,5000,,523.3408248714043,0.0020166549116041573
measured,32q_readout_raw_data.txt,32q,1D_Snake,6000,,390.2739897800418,0.0018099846673613443
measured,32q_readout_raw_data.txt,32q,1D_Snake,7000,,386.0119375311957,0.001034670663711291
measured,32q_readout_raw_data.txt,32q,1D_Snake,8000,,381.5646923854251,0.0033038408727993104
measured,32q_readout_raw_data.txt,32q,1D_Snake,9000,,268.61646407441145,0.002264170101854975
measured,32q_readout_raw_data.txt,32q,1D_Snake,10000,,190.38917016037217,0.0028490725215240703
measured,32q_readout_raw_data.txt,32q,1D_Snake,15000,,401.04771066923877,0.0008097337282751596
measured,32q_readout_raw_data.txt,32q,1D_Snake,20000,,314.6327738750082,0.0009060382959070748
measured,32q_readout_raw_data.txt,32q,1D_Snake,30000,,135.37581893996764,0.0004001502418945164
measured,32q_readout_raw_data.txt,32q,1D_Snake,40000,,146.93910131046462,0.00030747087564857097
measured,34q_readout_raw_data.txt,34q,2D_Block,500,,156.93724027642185,
measured,34q_readout_raw_data.txt,34q,2D_Block,1000,,255.1607686019468,0.004329173681266172
measured,34q_readout_raw_data.txt,34q,2D_Block,2000,,267.75745331824606,0.000945736947876663
measured,34q_readout_raw_data.txt,34q,2D_Block,3000,,273.28773117287,0.0007677307226959122
measured,34q_readout_raw_data.txt,34q,2D_Block,4000,,525.4035032501644,0.003393835350754796
measured,34q_readout_raw_data.txt,34q,2D_Block,5000,,416.47574791776026,0.0023823866985613674
measured,34q_readout_raw_data.txt,34q,2D_Block,6000,,384.21929945701953,0.002434358044132555
measured,34q_readout_raw_data.txt,34q,2D_Block,7000,,255.81752128212574,0.0031828724748755336
measured,34q_readout_raw_data.txt,34q,2D_Block,8000,,626.0982272085209,0.004277716819686619
measured,34q_readout_raw_data.txt,34q,2D_Block,9000,,524.5582918245644,0.0016459979100616616
measured,34q_readout_raw_data.txt,34q,2D_Block,10000,,507.70136779951827,0.0009175588451696462
measured,34q_readout_raw_data.txt,34q,2D_Block,15000,,488.6777652802588,0.0006659078121620443
measured,34q_readout_raw_data.txt,34q,2D_Block,20000,,284.1891493327967,0.0007770518751557545
