file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
41q_readout_raw_data.txt,41q,2D_Block,10000,58699.01714378557,83551059164519.89,54962.77178311514,0.24081345901240495,1.4910271235921417,1.0845643343746607
41q_readout_raw_data.txt,41q,2D_Block,15000,3247.5178337348075,56830323846.65295,3079.5115393884944,0.7313189617385815,1.6728541537098718,0.8136248311287049
41q_readout_raw_data.txt,41q,2D_Block,20000,3866.5814898965796,55684201869.41303,3651.181905091164,1.4903687559546575,1.3306372933677737,1.210827328397971
41q_readout_raw_data.txt,41q,2D_Block,30000,3568.8566765701594,8451069077261.309,1988.1257643778438,2.615946472894894,1.0810119827550262,1.4315575201002473
41q_readout_raw_data.txt,41q,2D_Block,40000,2922.2244883335225,9649974974441034.0,1689.8278834628745,1.3249878151393244,1.2480195651861765,1.2464762577343897
42q_readout_raw_data.txt,42q,2D_Block,500,495.2075838796284,4133552108.0473294,390.23034230326806,0.0,1.7094778350409592,0.6696391827892615
42q_readout_raw_data.txt,42q,2D_Block,1000,66.31326557232651,4729883.885021361,17.50103213053409,0.3250418587559883,1.8102744636435768,0.5233292366411298
42q_readout_raw_data.txt,42q,2D_Block,2000,67.38104602539326,3902831.309905361,19.817566506648774,0.13795116147248584,1.8094636853247088,0.5275358962453058
42q_readout_raw_data.txt,42q,2D_Block,3000,55.990224272154705,1795194.478679634,12.152992422664415,0.08160212314857239,1.8811560425613565,0.366352349262283
42q_readout_raw_data.txt,42q,2D_Block,4000,5276.725239438384,55030052687652.1,4139.585416465327,0.9546521101812713,1.531095704435538,1.2240520059584254
42q_readout_raw_data.txt,42q,2D_Block,5000,12080.891076139364,28871804924841.402,6994.530757375716,0.40727155897244904,1.5265198602422545,1.0279890976904427
42q_readout_raw_data.txt,42q,2D_Block,6000,3943.104371655269,416438048358216.3,1792.2484014384613,0.8711606418534561,1.3749116819469227,1.2005389891821863
42q_readout_raw_data.txt,42q,2D_Block,7000,2829.4178802826355,272465425741.16104,2093.0842581952547,1.3353613874427197,1.5014034287428941,1.0633787736044589
42q_readout_raw_data.txt,42q,2D_Block,8000,3080.8781582991023,5508914707355.973,2736.4144705068315,1.2637507779825532,1.1643264756718923,1.4075776821329282
42q_readout_raw_data.txt,42q,2D_Block,9000,13914.794804983345,29843249554024.086,11213.940127036902,0.5375898260048031,1.2887642934181613,1.35785730584542
42q_readout_raw_data.txt,42q,2D_Block,10000,4649.635655686246,2453994971852596.5,2445.1171442069267,1.3377278086585422,1.1920317095908,1.3421097131903803
42q_readout_raw_data.txt,42q,2D_Block,15000,149.12711927821397,299793438.83669126,54.25898035200888,1.0006476221770817,1.5107144792348404,1.1845893907179816
42q_readout_raw_data.txt,42q,2D_Block,20000,2287.2081456747633,423506356646012.5,1106.9208930016332,2.1217287460952363,1.0134362732693152,1.5726401840779716
42q_readout_raw_data.txt,42q,2D_Block,30000,4521.604179342199,3.721558711346961e+16,2483.6032465794215,1.5773265030180295,1.4048460154803541,1.1771942163516127
42q_readout_raw_data.txt,42q,2D_Block,40000,783.3183910450593,4466741147593.36,433.9430483716503,1.3771646769625856,1.1001866322844305,1.498363780160078
43q_readout_raw_data.txt,43q,2D_Block,500,123.55745719279683,76696279.0708508,49.76220109416173,0.0,1.7141502738065029,0.6651556180991557
43q_readout_raw_data.txt,43q,2D_Block,1000,96.0372576540333,25019368.233280584,33.45688161270027,0.34970913550525634,1.7361779029365612,0.6370594372967393
43q_readout_raw_data.txt,43q,2D_Block,2000,64.30547466290027,3749710.512954218,14.711945728378803,0.24577612685566388,1.826224247530613,0.5055886087978623
43q_readout_raw_data.txt,43q,2D_Block,3000,54.19976323697831,1459461.0946305727,11.519099980147558,0.1254708162644653,1.901208476613078,0.2984425311031508
43q_readout_raw_data.txt,43q,2D_Block,4000,6070.9268932530495,3033925746540450.5,2974.8948696206057,1.173853788356622,1.4398591157180989,1.2490258097420275
43q_readout_raw_data.txt,43q,2D_Block,5000,8261.413295758684,223725738554432.25,3441.1211083682465,0.6844130861204639,1.29118325073642,1.327450747371623
43q_readout_raw_data.txt,43q,2D_Block,6000,22437.748902905347,4032401849488.5674,13627.741658682075,0.5136229159649918,1.5683523790769933,0.9369022438915113
43q_readout_raw_data.txt,43q,2D_Block,7000,8018.017943274189,3266080622653.2935,7071.585065558795,0.4355988704158715,1.4180034063887104,1.0710912310289717
43q_readout_raw_data.txt,43q,2D_Block,8000,3237.641132055518,5779467470046.195,2441.122723830495,1.1211698363885427,1.4650964344638233,1.2604497200391749
43q_readout_raw_data.txt,43q,2D_Block,9000,2917.9596462477025,3005987646120.793,1308.4268062369265,0.7337066801752264,1.429898232428604,1.1576954090695042
43q_readout_raw_data.txt,43q,2D_Block,10000,4326.404368791427,679889583581.3032,3139.3999053281796,0.2501458437506056,1.443316733322668,1.0769096683231034
43q_readout_raw_data.txt,43q,2D_Block,15000,4312664398.13705,1.2203866772676438e+17,4312663774.040488,2.4640245786904678,1.5691057772197203,0.8940965651514651
43q_readout_raw_data.txt,43q,2D_Block,20000,6285.156022332088,4725906153697.578,5828.894970963281,1.2471202217310868,1.228389410655215,1.3212749486548487
43q_readout_raw_data.txt,43q,2D_Block,30000,8638.935232763724,9608361438043356.0,4600.400356306353,2.0830840273947815,1.17165708170346,1.410024944994245
